,DATETIME,Body of Water Name,DataContact,LAT,LONG,Secchi Depth (m),Total Nitrogen (ug/L),Total Phosphorus (ug/L),Total Chlorophyll a (ug/L),Microcystin (ug/L)
755,06-02-28 0:00,Little Bear,Dana Stephens,28.6443333,-81.444381,3.6576,536.666667,13.3333333,2,0.12050355
756,06-03-19 0:00,Little Bear,Dana Stephens,28.6443333,-81.444381,3.6576,540,15.3333333,2,0.13934241
757,06-05-21 0:00,Little Bear,Dana Stephens,28.6443333,-81.444381,1.8288,626.666667,19,6,0.01994726
758,06-07-09 0:00,Little Bear,Dana Stephens,28.6443333,-81.444381,1.8288,590,17.6666667,7,0.07430599
759,06-10-21 0:00,Little Bear,Dana Stephens,28.6443333,-81.444381,1.5748,673.333333,16,8.66666667,0.07984355
760,06-12-31 0:00,Little Bear,Dana Stephens,28.6443333,-81.444381,2.3876,666.666667,21,5.66666667,0.10017157
637,06-01-13 0:00,Little Black,Dana Stephens,28.2361167,-82.456133,1.65608,956.666667,32.3333333,13.3333333,0.0468428
638,06-03-15 0:00,Little Black,Dana Stephens,28.2361167,-82.456133,1.28016,946.666667,31.3333333,14.3333333,0.05016456
639,06-05-19 0:00,Little Black,Dana Stephens,28.2361167,-82.456133,1.91008,830,29,8.33333333,0.00492926
640,06-07-15 0:00,Little Black,Dana Stephens,28.2361167,-82.456133,1.09728,970,30.3333333,12,0.07568469
641,06-09-15 0:00,Little Black,Dana Stephens,28.2361167,-82.456133,1.53416,853.333333,25.6666667,9.33333333,0.06360757
642,06-11-15 0:00,Little Black,Dana Stephens,28.2361167,-82.456133,1.65608,960,24.3333333,14.6666667,0.08376002
568,06-01-11 0:00,Little Fairview,Dana Stephens,28.58985,-81.389022,3.048,546.666667,22.6666667,10,0.15947303
569,06-04-04 0:00,Little Fairview,Dana Stephens,28.58985,-81.389022,3.048,470,19.3333333,3.33333333,0.06121668
570,06-05-03 0:00,Little Fairview,Dana Stephens,28.58985,-81.389022,3.6576,410,14.6666667,2.66666667,0.04536201
571,06-07-06 0:00,Little Fairview,Dana Stephens,28.58985,-81.389022,3.3528,500,14.3333333,4,0.03898625
572,06-09-07 0:00,Little Fairview,Dana Stephens,28.58985,-81.389022,2.7432,513.333333,13.3333333,8,0.03599947
573,06-11-15 0:00,Little Fairview,Dana Stephens,28.58985,-81.389022,2.7432,506.666667,16.6666667,4.33333333,0.05694385
398,06-01-21 0:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.67056,1380,36.6666667,43,0.31123461
399,06-03-19 0:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.9144,1360,35,49.3333333,0.16254852
400,06-05-20 0:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.9144,1396.66667,47.3333333,51.3333333,0.05073786
401,06-07-30 0:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.762,1336.66667,39.6666667,38,0.07746242
402,06-09-17 0:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.54864,1800,38,56,0.11458419
403,06-12-24 0:00,Little Harris,Dana Stephens,28.7195,-81.758528,0.4572,2000,39,79.6666667,0.12078438
466,06-05-18 0:00,Little Murex,Dana Stephens,26.4330139,-82.099981,1.0668,1610,20,10.3333333,0.03972397
12,06-01-22 0:00,Little Orange,Dana Stephens,29.5772222,-82.056944,0.87376,996.666667,143.666667,4,0.06089009
13,06-03-18 0:00,Little Orange,Dana Stephens,29.5772222,-82.056944,0.9144,1020,127.333333,4.33333333,0.06861921
14,06-05-21 0:00,Little Orange,Dana Stephens,29.5772222,-82.056944,0.6096,1030,132.333333,7.33333333,0.00244496
15,06-07-30 0:00,Little Orange,Dana Stephens,29.5772222,-82.056944,0.94488,910,131.333333,9,0.05957109
16,06-09-17 0:00,Little Orange,Dana Stephens,29.5772222,-82.056944,1.09728,906.666667,111.666667,10.3333333,0.03817592
838,06-01-05 0:00,Little Red Fish,Dana Stephens,30.3350333,-86.183683,1.09728,530,11.6666667,1.33333333,0.14379104
839,06-03-20 0:00,Little Red Fish,Dana Stephens,30.3350333,-86.183683,0.85344,463.333333,14,6,0.23495032
840,06-06-22 0:00,Little Red Fish,Dana Stephens,30.3350333,-86.183683,0.9144,476.666667,34.3333333,10.6666667,0.08199932
841,06-07-21 0:00,Little Red Fish,Dana Stephens,30.3350333,-86.183683,0.762,813.333333,63.3333333,15.6666667,0.33741229
842,06-09-28 0:00,Little Red Fish,Dana Stephens,30.3350333,-86.183683,0.67056,673.333333,28.3333333,17,0.0696346
843,06-11-26 0:00,Little Red Fish,Dana Stephens,30.3350333,-86.183683,0.69088,563.333333,22.6666667,11.6666667,0.04340636
857,06-01-22 0:00,Little River,Dana Stephens,30.5459167,-85.5946,2.3368,376.666667,7.33333333,3,0.08748603
858,06-04-18 0:00,Little River,Dana Stephens,30.5459167,-85.5946,2.6924,440,10.6666667,5.66666667,0.12972391
859,06-05-12 0:00,Little River,Dana Stephens,30.5459167,-85.5946,2.4384,503.333333,10.6666667,6.33333333,0.01171668
860,06-07-22 0:00,Little River,Dana Stephens,30.5459167,-85.5946,2.1336,483.333333,12.3333333,8.66666667,0.09040814
861,06-08-17 0:00,Little River,Dana Stephens,30.5459167,-85.5946,2.11328,540,18.3333333,13,0.07384016
862,06-09-17 0:00,Little River,Dana Stephens,30.5459167,-85.5946,,630,20.3333333,21.6666667,0.06439494
17,06-02-28 0:00,Little Santa Fe,Dana Stephens,29.7708056,-82.092722,1.15824,920,20.3333333,2,0.10591314
18,06-04-26 0:00,Little Santa Fe,Dana Stephens,29.7708056,-82.092722,1.04648,753.333333,14.6666667,4,0.03186768
19,06-05-23 0:00,Little Santa Fe,Dana Stephens,29.7708056,-82.092722,1.04648,793.333333,16.3333333,11,0.02919949
20,06-07-24 0:00,Little Santa Fe,Dana Stephens,29.7708056,-82.092722,1.31064,686.666667,20,15.3333333,0.03316062
21,06-09-20 0:00,Little Santa Fe,Dana Stephens,29.7708056,-82.092722,1.61544,616.666667,13.3333333,10.3333333,0.05749267
22,06-12-10 0:00,Little Santa Fe,Dana Stephens,29.7708056,-82.092722,1.6764,606.666667,14.6666667,6,0.07128131
23,06-01-24 0:00,Lochloosa,Dana Stephens,29.5173889,-82.122917,0.6477,1317.5,87.25,17,0.09685339
24,06-03-20 0:00,Lochloosa,Dana Stephens,29.5173889,-82.122917,0.54102,1270,117.75,22.25,0.29229229
25,06-05-18 0:00,Lochloosa,Dana Stephens,29.5173889,-82.122917,0.63246,1422.5,148.5,26.25,1.63002744
26,06-06-27 0:00,Lochloosa,Dana Stephens,29.5173889,-82.122917,0.89916,1307.5,149.75,62.5,0.41114296
27,06-07-26 0:00,Lochloosa,Dana Stephens,29.5173889,-82.122917,0.96012,957.5,149,26.25,0.05859949
28,06-09-27 0:00,Lochloosa,Dana Stephens,29.5173889,-82.122917,0.76962,1382.5,92.75,54.25,0.19637134
29,06-11-28 0:00,Lochloosa,Dana Stephens,29.5173889,-82.122917,0.86106,1192.5,60.25,37.5,0.08770188
404,06-01-26 0:00,Lorraine,Dana Stephens,28.8267667,-81.8821,0.85344,1776.66667,29.3333333,13.3333333,0.07159261
405,06-04-26 0:00,Lorraine,Dana Stephens,28.8267667,-81.8821,,1653.33333,29,18,0.05457441
406,06-07-22 0:00,Lorraine,Dana Stephens,28.8267667,-81.8821,,1723.33333,26,12.6666667,0.16219453
407,06-10-23 0:00,Lorraine,Dana Stephens,28.8267667,-81.8821,,1706.66667,31.3333333,5.33333333,0.04583842
186,06-01-21 0:00,Lotela,Dana Stephens,27.5772006,-81.481067,3.8608,426.666667,10,2,0.20524546
187,06-03-20 0:00,Lotela,Dana Stephens,27.5772006,-81.481067,4.1656,483.333333,9.66666667,2,0.10659027
188,06-05-05 0:00,Lotela,Dana Stephens,27.5772006,-81.481067,3.51536,443.333333,10.3333333,3,0.07454812
189,06-07-27 0:00,Lotela,Dana Stephens,27.5772006,-81.481067,3.46456,393.333333,10.3333333,2.66666667,0.06708955
190,06-10-10 0:00,Lotela,Dana Stephens,27.5772006,-81.481067,2.794,363.333333,11.6666667,3.66666667,0.033745
191,06-11-09 0:00,Lotela,Dana Stephens,27.5772006,-81.481067,2.286,443.333333,14,3,0.03072592
408,06-01-31 0:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.43688,1650,30.6666667,1,0.07920587
409,06-03-28 0:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.41656,1703.33333,33.6666667,6.66666667,0.13499331
410,06-05-02 0:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.3048,1670,32.3333333,6,0.01932604
411,06-08-01 0:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.43688,1530,30.6666667,17.6666667,0.03896591
412,06-09-05 0:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.38608,1253.33333,29,5.33333333,0.02903382
413,06-12-05 0:00,Louisa,Dana Stephens,28.4832333,-81.741767,0.39624,1510,31.3333333,5.33333333,0.02913294
574,06-01-13 0:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.87376,1020,72.6666667,56,0.28159986
575,06-04-16 0:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.84328,1033.33333,77,38,0.16126556
576,06-05-06 0:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.762,946.666667,57.3333333,38,0.15997506
577,06-07-20 0:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.94488,676.666667,55,40.6666667,0.35417699
578,06-10-12 0:00,Lurna,Dana Stephens,28.5225806,-81.374369,0.94488,690,50.3333333,38.3333333,1.32111384
579,06-11-26 0:00,Lurna,Dana Stephens,28.5225806,-81.374369,1.12776,670,47.3333333,28.6666667,0.2334628
192,06-01-17 0:00,Lynn,Dana Stephens,27.39535,-81.396583,4.90728,2116.66667,4.33333333,4,0.10199702
193,06-03-17 0:00,Lynn,Dana Stephens,27.39535,-81.396583,7.39648,2340,4.66666667,1,0.04886409
194,06-05-17 0:00,Lynn,Dana Stephens,27.39535,-81.396583,5.6896,2190,5,3,0.04555705
195,06-07-17 0:00,Lynn,Dana Stephens,27.39535,-81.396583,4.53136,1893.33333,5,4.66666667,0.07620913
196,06-10-18 0:00,Lynn,Dana Stephens,27.39535,-81.396583,2.6416,1663.33333,5.33333333,11,0.04457855
197,06-11-17 0:00,Lynn,Dana Stephens,27.39535,-81.396583,2.21488,1746.66667,5.66666667,13.6666667,0.03207235
648,06-01-26 0:00,Maggiore,Dana Stephens,27.7486667,-82.651517,0.24384,3490,125.666667,145,0.26365136
649,06-04-20 0:00,Maggiore,Dana Stephens,27.7486667,-82.651517,0.21336,4083.33333,167,104,0.18980674
650,06-06-27 0:00,Maggiore,Dana Stephens,27.7486667,-82.651517,0.39624,2446.66667,78.6666667,90.6666667,0.0449392
651,06-07-20 0:00,Maggiore,Dana Stephens,27.7486667,-82.651517,0.3048,2660,69.3333333,109.666667,0.02853575
776,06-03-27 0:00,Margaret,Dana Stephens,27.5494333,-80.405086,,850,14.6666667,3,0.03701243
777,06-05-20 0:00,Margaret,Dana Stephens,27.5494333,-80.405086,2.1336,943.333333,15.3333333,3.66666667,0.00871141
778,06-07-23 0:00,Margaret,Dana Stephens,27.5494333,-80.405086,1.8796,803.333333,15,5,0.08365982
779,06-09-19 0:00,Margaret,Dana Stephens,27.5494333,-80.405086,1.4732,783.333333,21.3333333,6.66666667,0.05249697
72,06-07-23 0:00,Markham,Dana Stephens,26.13375,-80.354633,1.2192,1210,6.33333333,8.33333333,0.06511158
414,06-02-17 0:00,May,Dana Stephens,28.8736833,-81.6358,3.3528,943.333333,30.3333333,26.3333333,0.14501712
415,06-03-17 0:00,May,Dana Stephens,28.8736833,-81.6358,3.048,703.333333,13.6666667,2.66666667,0.0903253
416,06-05-09 0:00,May,Dana Stephens,28.8736833,-81.6358,2.7432,773.333333,14,3.66666667,0.03412964
417,06-07-15 0:00,May,Dana Stephens,28.8736833,-81.6358,2.7432,800,15,4.66666667,0.11614439
418,06-10-14 0:00,May,Dana Stephens,28.8736833,-81.6358,2.3622,833.333333,18.6666667,7,0.21647631
419,06-11-24 0:00,May,Dana Stephens,28.8736833,-81.6358,2.1336,826.666667,19,6.33333333,0.07255408
168,06-09-20 0:00,May Prairie,Dana Stephens,28.62285,-82.354083,0.47244,2536.66667,36.3333333,97,0.07837601
169,06-11-20 0:00,May Prairie,Dana Stephens,28.62285,-82.354083,0.39624,2736.66667,36.6666667,59.6666667,0.08171786
712,06-01-17 0:00,McCloud,Dana Stephens,29.6951944,-81.996972,,466.666667,4.33333333,3,0.07309937
713,06-04-17 0:00,McCloud,Dana Stephens,29.6951944,-81.996972,,433.333333,4.33333333,1,0.07269144
714,06-06-23 0:00,McCloud,Dana Stephens,29.6951944,-81.996972,3.9624,433.333333,6,1.66666667,0.0249301
715,06-07-25 0:00,McCloud,Dana Stephens,29.6951944,-81.996972,3.9624,430,6.66666667,3,0.02417249
716,06-09-16 0:00,McCloud,Dana Stephens,29.6951944,-81.996972,3.7338,380,6.66666667,3,0.03452551
717,06-11-25 0:00,McCloud,Dana Stephens,29.6951944,-81.996972,,433.333333,9.66666667,1.33333333,0.04401749
30,06-02-28 0:00,Melrose Bay,Dana Stephens,29.7160833,-82.053083,1.3716,693.333333,16.6666667,8.66666667,0.07199451
31,06-04-26 0:00,Melrose Bay,Dana Stephens,29.7160833,-82.053083,1.3716,686.666667,19,4.66666667,0.06801209
32,06-05-23 0:00,Melrose Bay,Dana Stephens,29.7160833,-82.053083,1.2192,690,17,11,0.05734148
33,06-07-24 0:00,Melrose Bay,Dana Stephens,29.7160833,-82.053083,1.8288,610,16.6666667,18,0.06406451
34,06-09-20 0:00,Melrose Bay,Dana Stephens,29.7160833,-82.053083,1.81864,603.333333,13.6666667,12.6666667,0.03859646
35,06-12-10 0:00,Melrose Bay,Dana Stephens,29.7160833,-82.053083,1.8288,560,12.6666667,6.33333333,0.05614189
420,06-09-04 0:00,Minnehaha,Dana Stephens,28.5316333,-81.763617,,,,,0.03084055
473,06-01-31 0:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,0.9144,595,16.5,5.5,0.04299251
474,06-03-11 0:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,0.85344,670,17,16,0.07254231
475,06-05-20 0:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,1.2192,580,14.5,8.5,0.00454889
476,06-07-17 0:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,0.9144,450,10.5,4.5,0.04678387
477,06-10-17 0:00,Minniehaha,Dana Stephens,30.4157333,-84.348717,,490,8.5,2.5,0.0454809
421,06-01-11 0:00,Mirror,Dana Stephens,28.8912,-81.6725,1.524,880,34.6666667,20.3333333,0.06153076
422,06-04-16 0:00,Mirror,Dana Stephens,28.8912,-81.6725,1.7272,993.333333,28.3333333,12,0.05243913
423,06-06-20 0:00,Mirror,Dana Stephens,28.8912,-81.6725,1.4224,890,22.6666667,7,0.06921232
424,06-08-19 0:00,Mirror,Dana Stephens,28.8912,-81.6725,1.2192,956.666667,28.3333333,7.33333333,2.30416427
425,06-10-28 0:00,Mirror,Dana Stephens,28.8912,-81.6725,1.60528,880,20.3333333,5.66666667,0.24643968
36,06-03-14 0:00,Mize,Dana Stephens,29.73275,-82.219983,0.90424,643.333333,19.3333333,6.33333333,0.02604455
37,06-08-16 0:00,Mize,Dana Stephens,29.73275,-82.219983,2.32664,396.666667,10,4,0.03325292
761,06-03-04 0:00,Monroe West,Dana Stephens,28.8422,-81.296267,0.4572,1340,48.3333333,1.33333333,0.12373193
762,06-06-10 0:00,Monroe West,Dana Stephens,28.8422,-81.296267,0.6096,1333.33333,68.6666667,40,0.20808995
38,06-01-31 0:00,Newnan,Dana Stephens,29.6321944,-82.222278,0.41656,1556.66667,98,46.3333333,0.23181303
39,06-04-14 0:00,Newnan,Dana Stephens,29.6321944,-82.222278,0.39624,2506.66667,158,153,1.65964091
40,06-06-22 0:00,Newnan,Dana Stephens,29.6321944,-82.222278,0.58928,1786.66667,114.333333,37.3333333,0.0953663
41,06-07-15 0:00,Newnan,Dana Stephens,29.6321944,-82.222278,0.4572,2146.66667,151,89.6666667,0.40549344
42,06-09-19 0:00,Newnan,Dana Stephens,29.6321944,-82.222278,0.4572,2540,154,97,0.50665011
43,06-11-27 0:00,Newnan,Dana Stephens,29.6321944,-82.222278,0.24384,4110,230.333333,190.666667,1.98309754
220,06-02-20 0:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.41808,806.666667,32.3333333,20.3333333,0.15400602
221,06-03-21 0:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.06248,713.333333,28.6666667,9.33333333,0.04916578
222,06-05-23 0:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.1336,760,24,7.66666667,0.01230512
223,06-08-23 0:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.6416,666.666667,24,8,0.05387463
224,06-09-28 0:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.4384,570,20,6,0.06051545
225,06-11-24 0:00,Noreast,Dana Stephens,28.0630556,-82.468889,2.4384,626.666667,18.3333333,5,0.05998387
73,06-05-31 0:00,North,Dana Stephens,26.1404,-80.103983,,630,25.5,10,0.0394841
74,06-08-31 0:00,North,Dana Stephens,26.1404,-80.103983,,600,20,8,0.02407481
44,06-01-24 0:00,Orange,Dana Stephens,29.4638611,-82.181111,0.6858,1632.5,159.75,17.25,0.16185661
45,06-03-20 0:00,Orange,Dana Stephens,29.4638611,-82.181111,0.64008,1520,199.5,22.25,0.10549212
46,06-05-18 0:00,Orange,Dana Stephens,29.4638611,-82.181111,0.6096,1772.5,209.25,16.75,0.23598086
47,06-06-27 0:00,Orange,Dana Stephens,29.4638611,-82.181111,0.9144,1612.5,206.5,36.5,0.3428104
48,06-07-26 0:00,Orange,Dana Stephens,29.4638611,-82.181111,0.98298,1410,153.75,30.75,0.97745295
49,06-09-27 0:00,Orange,Dana Stephens,29.4638611,-82.181111,0.67056,1910,94.75,68.25,2.3945014
50,06-11-28 0:00,Orange,Dana Stephens,29.4638611,-82.181111,0.85344,1507.5,54.75,26,0.44902135
763,06-01-30 0:00,Orienta East,Dana Stephens,28.6589583,-81.369967,0.9144,926.666667,36,36,0.35844881
764,06-04-30 0:00,Orienta East,Dana Stephens,28.6589583,-81.369967,0.6096,1596.66667,38.6666667,61.6666667,0.09491279
765,06-05-31 0:00,Orienta East,Dana Stephens,28.6589583,-81.369967,0.70104,1056.66667,28.6666667,36.3333333,0.08721621
766,06-07-31 0:00,Orienta East,Dana Stephens,28.6589583,-81.369967,0.6604,986.666667,29.3333333,30,0.04422131
767,06-10-30 0:00,Orienta East,Dana Stephens,28.6589583,-81.369967,0.6096,1103.33333,41.3333333,57.3333333,0.3729557
768,06-11-30 0:00,Orienta East,Dana Stephens,28.6589583,-81.369967,0.762,1050,39.3333333,46,0.83324537
226,06-04-18 0:00,Osceola,Dana Stephens,28.1711667,-82.587306,2.31648,716.666667,13.6666667,3,0.12210918
227,06-05-23 0:00,Osceola,Dana Stephens,28.1711667,-82.587306,1.8796,763.333333,15.6666667,5,0.04693747
228,06-07-13 0:00,Osceola,Dana Stephens,28.1711667,-82.587306,2.8448,710,12,3.33333333,0.12594148
229,06-10-14 0:00,Osceola,Dana Stephens,28.1711667,-82.587306,2.44856,703.333333,13,5,0.20228031
230,06-11-16 0:00,Osceola,Dana Stephens,28.1711667,-82.587306,2.9464,653.333333,11.6666667,4,0.35129591
807,06-02-02 0:00,Otter,Dana Stephens,30.026,-84.422,0.6096,566.666667,42,13,0.03236147
808,06-03-13 0:00,Otter,Dana Stephens,30.026,-84.422,0.8128,663.333333,40.6666667,6.33333333,0.0444051
809,06-05-08 0:00,Otter,Dana Stephens,30.026,-84.422,0.6096,546.666667,46.3333333,5.66666667,0.02316026
810,06-07-06 0:00,Otter,Dana Stephens,30.026,-84.422,0.8636,560,26.3333333,4.66666667,0.43349482
811,06-09-08 0:00,Otter,Dana Stephens,30.026,-84.422,0.4064,696.666667,21.3333333,2.66666667,0.23211199
812,06-12-13 0:00,Otter,Dana Stephens,30.026,-84.422,0.6096,870,85.3333333,9,0.07360439
780,06-07-21 0:00,Panasoffkee,Dana Stephens,28.7991167,-82.1185,0.6096,1020,32.3333333,24,0.0784498
426,06-01-13 0:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,2.7432,530,23,7.66666667,0.60298314
427,06-03-10 0:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,3.07848,446.666667,17.6666667,3.66666667,0.09995447
428,06-05-04 0:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,3.02768,506.666667,15.6666667,2.66666667,0.0176343
429,06-07-07 0:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,2.5908,430,14,5.66666667,0.05332474
430,06-09-05 0:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,2.87528,423.333333,14.3333333,6,0.10020483
431,06-11-07 0:00,Peanut Pond,Dana Stephens,28.9276,-81.645583,2.5908,530,20.3333333,7,0.05232587
521,06-01-11 0:00,Persch,Dana Stephens,25.8183833,-80.299983,1.2192,1050,21.6666667,13,0.07546124
522,06-04-14 0:00,Persch,Dana Stephens,25.8183833,-80.299983,1.31064,1026.66667,25.6666667,5.33333333,0.10424785
523,06-05-13 0:00,Persch,Dana Stephens,25.8183833,-80.299983,1.3716,1126.66667,26.3333333,9.33333333,0.00522053
524,06-07-07 0:00,Persch,Dana Stephens,25.8183833,-80.299983,1.2192,800,21.6666667,10,0.0718432
525,06-10-18 0:00,Persch,Dana Stephens,25.8183833,-80.299983,1.2192,933.333333,22.3333333,9,0.06978665
198,06-01-19 0:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.39624,2356.66667,38.3333333,62.6666667,0.21163347
199,06-03-16 0:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.38608,2003.33333,31.3333333,58.6666667,0.24134132
200,06-05-17 0:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.3048,2816.66667,34,91,0.193952
201,06-07-18 0:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.24384,2986.66667,36.3333333,102.333333,0.1836972
202,06-10-16 0:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.3048,2790,30.6666667,94.3333333,0.31012361
203,06-11-17 0:00,Persimmon,Dana Stephens,27.3549722,-81.40675,0.3048,3146.66667,35.3333333,96.6666667,0.24808765
432,06-01-25 0:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.43688,2793.33333,62.3333333,92.6666667,0.34373774
433,06-05-23 0:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.53848,1786.66667,33.6666667,42.3333333,0.23590738
434,06-07-18 0:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.54864,1653.33333,30,38,0.90274941
435,06-09-20 0:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.58928,2040,40.6666667,62,1.25543227
436,06-11-28 0:00,Picciola,Dana Stephens,28.8425833,-81.877667,0.4572,2313.33333,48.6666667,65.3333333,1.4113063
134,06-01-20 0:00,Pine Grove,Dana Stephens,29.5086111,-81.206111,1.22936,1030,65,12.3333333,0.06504301
135,06-03-16 0:00,Pine Grove,Dana Stephens,29.5086111,-81.206111,1.33096,1060,100.333333,9.66666667,0.05417688
136,06-05-17 0:00,Pine Grove,Dana Stephens,29.5086111,-81.206111,1.24968,946.666667,142,3.66666667,0.02995009
137,06-07-12 0:00,Pine Grove,Dana Stephens,29.5086111,-81.206111,0.79248,986.666667,193,12.6666667,0.06522944
138,06-09-14 0:00,Pine Grove,Dana Stephens,29.5086111,-81.206111,1.04648,1253.33333,344,8,0.07132058
139,06-11-15 0:00,Pine Grove,Dana Stephens,29.5086111,-81.206111,1.33096,1006.66667,132.333333,5,0.08128671
526,06-03-07 0:00,Pineland,Dana Stephens,25.67725,-80.378167,,210,9.66666667,1,0.03895053
527,06-07-05 0:00,Pineland,Dana Stephens,25.67725,-80.378167,,456.666667,7.33333333,2,0.0496348
528,06-10-05 0:00,Pineland,Dana Stephens,25.67725,-80.378167,,296.666667,7,2.66666667,0.04785966
529,06-11-22 0:00,Pineland,Dana Stephens,25.67725,-80.378167,,283.333333,4.66666667,1,0.05377076
652,06-01-12 0:00,Placid,Dana Stephens,27.9246833,-82.794169,0.6096,1830,51.6666667,15.6666667,0.172797
653,06-04-14 0:00,Placid,Dana Stephens,27.9246833,-82.794169,0.56896,1506.66667,61,47.3333333,0.40718079
654,06-10-14 0:00,Placid,Dana Stephens,27.9246833,-82.794169,0.77216,1733.33333,32,40.6666667,2.565474
655,06-11-14 0:00,Placid,Dana Stephens,27.9246833,-82.794169,0.69088,1520,52,36,2.00987854
718,06-02-09 0:00,Punchbowl,Dana Stephens,29.7167222,-82.0485,0.762,806.666667,17.3333333,4,0.04841184
719,06-04-05 0:00,Punchbowl,Dana Stephens,29.7167222,-82.0485,0.762,676.666667,19.3333333,6.33333333,0.09119634
720,06-05-05 0:00,Punchbowl,Dana Stephens,29.7167222,-82.0485,0.9144,726.666667,15.3333333,3.66666667,0.0409732
721,06-11-13 0:00,Punchbowl,Dana Stephens,29.7167222,-82.0485,1.0668,630,17,7,0.03886617
204,06-01-13 0:00,Red Beach,Dana Stephens,27.4326167,-81.402967,0.9144,1250,16.3333333,6.33333333,0.06941106
140,06-01-31 0:00,Ribbon North,Dana Stephens,29.5591667,-81.219167,1.30048,743.333333,22.6666667,9.66666667,0.08586153
141,06-03-31 0:00,Ribbon North,Dana Stephens,29.5591667,-81.219167,1.2192,720,22,6,0.18143112
142,06-05-24 0:00,Ribbon North,Dana Stephens,29.5591667,-81.219167,2.0828,530,17.6666667,4,0.01635491
143,06-08-24 0:00,Ribbon North,Dana Stephens,29.5591667,-81.219167,1.7272,693.333333,16.3333333,7.66666667,0.06672526
144,06-09-25 0:00,Ribbon North,Dana Stephens,29.5591667,-81.219167,1.2192,703.333333,16,9.33333333,0.08328922
145,06-11-24 0:00,Ribbon North,Dana Stephens,29.5591667,-81.219167,1.09728,766.666667,18.6666667,10.6666667,0.08434858
231,06-04-13 0:00,Rock,Dana Stephens,28.11375,-82.556611,1.00584,1033.33333,31.3333333,20.6666667,0.10429304
232,06-05-06 0:00,Rock,Dana Stephens,28.11375,-82.556611,1.19888,1006.66667,31.3333333,13.6666667,0.01957252
233,06-07-04 0:00,Rock,Dana Stephens,28.11375,-82.556611,1.40208,900,27.3333333,22.6666667,0.10659056
234,06-10-10 0:00,Rock,Dana Stephens,28.11375,-82.556611,0.6096,1220,57.6666667,56.6666667,0.06247065
235,06-11-12 0:00,Rock,Dana Stephens,28.11375,-82.556611,0.67056,1116.66667,32.6666667,28,0.05226533
75,06-07-30 0:00,Royal Palm,Dana Stephens,26.1080278,-80.243528,2.4384,966.666667,10,7.33333333,0.03268011
59,06-02-25 0:00,Sampson,Dana Stephens,29.9256389,-82.190278,0.762,903.333333,36,13.3333333,0.11151458
60,06-03-28 0:00,Sampson,Dana Stephens,29.9256389,-82.190278,0.5588,940,41,7.33333333,0.03672305
61,06-05-21 0:00,Sampson,Dana Stephens,29.9256389,-82.190278,0.8636,883.333333,40.3333333,6.66666667,0.01207134
62,06-07-29 0:00,Sampson,Dana Stephens,29.9256389,-82.190278,1.27,706.666667,25,9,0.04672569
63,06-09-24 0:00,Sampson,Dana Stephens,29.9256389,-82.190278,1.6256,680,20,7,0.02666329
64,06-11-28 0:00,Sampson,Dana Stephens,29.9256389,-82.190278,1.7272,533.333333,19,3,0.04732763
51,06-04-26 0:00,Santa Fe,Dana Stephens,29.7386667,-82.07225,1.4732,660,15.3333333,6,0.08604672
52,06-05-23 0:00,Santa Fe,Dana Stephens,29.7386667,-82.07225,1.28016,660,15,9.33333333,0.01884411
